# Columns: t (s), T_gam (MeV), T_nue (MeV), T_numu (MeV), mu_nue (MeV), mu_numu (MeV), z
 1.96753673e-02    6.12742346e+00    6.12741908e+00    6.12741908e+00   -1.23297645e-04  -1.23297645e-04    1.00005246e+00
 2.00589439e-02    6.06856313e+00    6.06855848e+00    6.06855848e+00   -1.27324462e-04  -1.27324462e-04    1.00005414e+00
 2.04425204e-02    6.01136741e+00    6.01136248e+00    6.01136248e+00   -1.31382094e-04  -1.31382094e-04    1.00005583e+00
 2.08260970e-02    5.95575928e+00    5.95575408e+00    5.95575408e+00   -1.35491672e-04  -1.35491672e-04    1.00005751e+00
 2.12096736e-02    5.90166665e+00    5.90166117e+00    5.90166117e+00   -1.39639387e-04  -1.39639387e-04    1.00005921e+00
 2.15164468e-02    5.85945010e+00    5.85944438e+00    5.85944438e+00   -1.42964387e-04  -1.42964387e-04    1.00006056e+00
 2.18232201e-02    5.81812693e+00    5.81812096e+00    5.81812096e+00   -1.46304422e-04  -1.46304422e-04    1.00006192e+00
 2.21299934e-02    5.77766607e+00    5.77765985e+00    5.77765985e+00   -1.49671782e-04  -1.49671782e-04    1.00006328e+00
 2.24367666e-02    5.73803794e+00    5.73803146e+00    5.73803146e+00   -1.53062062e-04  -1.53062062e-04    1.00006464e+00
 2.27435399e-02    5.69921436e+00    5.69920762e+00    5.69920762e+00   -1.56463549e-04  -1.56463549e-04    1.00006600e+00
 2.30503132e-02    5.66116848e+00    5.66116147e+00    5.66116147e+00   -1.59876776e-04  -1.59876776e-04    1.00006737e+00
 2.33939160e-02    5.61944677e+00    5.61943945e+00    5.61943945e+00   -1.63723660e-04  -1.63723660e-04    1.00006890e+00
 2.37375189e-02    5.57863432e+00    5.57862668e+00    5.57862668e+00   -1.67598617e-04  -1.67598617e-04    1.00007043e+00
 2.40811217e-02    5.53869857e+00    5.53869061e+00    5.53869061e+00   -1.71490814e-04  -1.71490814e-04    1.00007197e+00
 2.44247246e-02    5.49960858e+00    5.49960028e+00    5.49960028e+00   -1.75393582e-04  -1.75393582e-04    1.00007351e+00
 2.47683275e-02    5.46133492e+00    5.46132628e+00    5.46132628e+00   -1.79314166e-04  -1.79314166e-04    1.00007505e+00
 2.51119303e-02    5.42384957e+00    5.42384058e+00    5.42384058e+00   -1.83259530e-04  -1.83259530e-04    1.00007660e+00
 2.54555332e-02    5.38712583e+00    5.38711649e+00    5.38711649e+00   -1.87223454e-04  -1.87223454e-04    1.00007814e+00
 2.57991360e-02    5.35113826e+00    5.35112855e+00    5.35112855e+00   -1.91196493e-04  -1.91196493e-04    1.00007969e+00
 2.61427389e-02    5.31586259e+00    5.31585250e+00    5.31585250e+00   -1.95181183e-04  -1.95181183e-04    1.00008124e+00
 2.65724173e-02    5.27271659e+00    5.27270602e+00    5.27270602e+00   -2.00189948e-04  -2.00189948e-04    1.00008319e+00
 2.70020957e-02    5.23060466e+00    5.23059360e+00    5.23059360e+00   -2.05230382e-04  -2.05230382e-04    1.00008514e+00
 2.74317741e-02    5.18948616e+00    5.18947460e+00    5.18947460e+00   -2.10288551e-04  -2.10288551e-04    1.00008709e+00
