# second T derivative of pressure for QED , [d2p^{(n)}/dT2] = MeV^2 (n = order of perturbative correction)
# results from Escudero, Jackson, Laine and Sandner ArXiv:2511.04747 with me = 0.51099895 MeV, alpha = 1/137.035999084
# columns: T_ga [MeV],   d2p^{(0)}/dT2,   d2p^{(2)non-log}/dT2,   d2p^{(2)log}/dT2,   d2p^{(3)}/dT2,   d2p^{(4)}/dT2,   d2p^{(5)}/dT2
 3.132458501506e+01   +7.415286093668e+04   -1.8744e+01   +6.2073e-05   +1.6692e+00   -1.7101e-01   +1.3635e-02
 3.135275250834e+01   +7.435308110828e+04   -1.8777e+01   +6.2073e-05   +1.6722e+00   -1.7134e-01   +1.3662e-02
 3.138094533022e+01   +7.455384189003e+04   -1.8811e+01   +6.2073e-05   +1.6752e+00   -1.7168e-01   +1.3691e-02
 3.140916350346e+01   +7.475514474162e+04   -1.8845e+01   +6.2073e-05   +1.6782e+00   -1.7202e-01   +1.3719e-02
 3.143740705086e+01   +7.495699112667e+04   -1.8879e+01   +6.2073e-05   +1.6812e+00   -1.7235e-01   +1.3747e-02
 3.146567599525e+01   +7.515938251276e+04   -1.8913e+01   +6.2073e-05   +1.6842e+00   -1.7269e-01   +1.3775e-02
 3.149397035946e+01   +7.536232037143e+04   -1.8947e+01   +6.2073e-05   +1.6873e+00   -1.7302e-01   +1.3803e-02
 3.152229016635e+01   +7.556580617821e+04   -1.8981e+01   +6.2073e-05   +1.6903e+00   -1.7336e-01   +1.3832e-02
 3.155063543879e+01   +7.576984141258e+04   -1.9015e+01   +6.2073e-05   +1.6933e+00   -1.7370e-01   +1.3860e-02
 3.157900619969e+01   +7.597442755804e+04   -1.9049e+01   +6.2073e-05   +1.6964e+00   -1.7404e-01   +1.3889e-02
 3.160740247196e+01   +7.617956610209e+04   -1.9084e+01   +6.2073e-05   +1.6994e+00   -1.7438e-01   +1.3917e-02
 3.163582427855e+01   +7.638525853624e+04   -1.9118e+01   +6.2073e-05   +1.7025e+00   -1.7472e-01   +1.3946e-02
 3.166427164241e+01   +7.659150635605e+04   -1.9153e+01   +6.2073e-05   +1.7056e+00   -1.7506e-01   +1.3975e-02
 3.169274458653e+01   +7.679831106108e+04   -1.9187e+01   +6.2072e-05   +1.7086e+00   -1.7540e-01   +1.4003e-02
 3.172124313391e+01   +7.700567415497e+04   -1.9222e+01   +6.2072e-05   +1.7117e+00   -1.7575e-01   +1.4032e-02
 3.174976730757e+01   +7.721359714540e+04   -1.9256e+01   +6.2072e-05   +1.7148e+00   -1.7609e-01   +1.4061e-02
 3.177831713055e+01   +7.742208154415e+04   -1.9291e+01   +6.2072e-05   +1.7179e+00   -1.7643e-01   +1.4090e-02
 3.180689262593e+01   +7.763112886704e+04   -1.9326e+01   +6.2072e-05   +1.7209e+00   -1.7678e-01   +1.4119e-02
 3.183549381677e+01   +7.784074063402e+04   -1.9360e+01   +6.2072e-05   +1.7241e+00   -1.7712e-01   +1.4148e-02
 3.186412072620e+01   +7.805091836912e+04   -1.9395e+01   +6.2072e-05   +1.7271e+00   -1.7747e-01   +1.4177e-02
 3.189277337734e+01   +7.826166360051e+04   -1.9430e+01   +6.2072e-05   +1.7303e+00   -1.7781e-01   +1.4206e-02
 3.192145179333e+01   +7.847297786045e+04   -1.9465e+01   +6.2072e-05   +1.7334e+00   -1.7816e-01   +1.4235e-02
 3.195015599734e+01   +7.868486268536e+04   -1.9500e+01   +6.2072e-05   +1.7365e+00   -1.7851e-01   +1.4264e-02
 3.197888601256e+01   +7.889731961582e+04   -1.9535e+01   +6.2072e-05   +1.7396e+00   -1.7886e-01   +1.4294e-02
 3.200764186220e+01   +7.911035019654e+04   -1.9570e+01   +6.2072e-05   +1.7428e+00   -1.7921e-01   +1.4323e-02
 3.203642356950e+01   +7.932395597643e+04   -1.9605e+01   +6.2072e-05   +1.7459e+00   -1.7955e-01   +1.4352e-02
 3.206523115770e+01   +7.953813850856e+04   -1.9641e+01   +6.2072e-05   +1.7490e+00   -1.7991e-01   +1.4382e-02
 3.209406465007e+01   +7.975289935020e+04   -1.9676e+01   +6.2072e-05   +1.7522e+00   -1.8026e-01   +1.4411e-02
 3.212292406991e+01   +7.996824006284e+04   -1.9712e+01   +6.2072e-05   +1.7553e+00   -1.8061e-01   +1.4441e-02
 3.215180944054e+01   +8.018416221216e+04   -1.9747e+01   +6.2072e-05   +1.7585e+00   -1.8096e-01   +1.4471e-02
 3.218072078528e+01   +8.040066736808e+04   -1.9782e+01   +6.2072e-05   +1.7616e+00   -1.8131e-01   +1.4500e-02
 3.220965812750e+01   +8.061775710476e+04   -1.9818e+01   +6.2072e-05   +1.7648e+00   -1.8167e-01   +1.4530e-02
 3.223862149057e+01   +8.083543300062e+04   -1.9854e+01   +6.2071e-05   +1.7680e+00   -1.8202e-01   +1.4560e-02
 3.226761089789e+01   +8.105369663832e+04   -1.9890e+01   +6.2071e-05   +1.7712e+00   -1.8238e-01   +1.4590e-02
 3.229662637288e+01   +8.127254960480e+04   -1.9925e+01   +6.2071e-05   +1.7744e+00   -1.8273e-01   +1.4620e-02
 3.232566793898e+01   +8.149199349131e+04   -1.9961e+01   +6.2071e-05   +1.7775e+00   -1.8309e-01   +1.4650e-02
 3.235473561966e+01   +8.171202989335e+04   -1.9997e+01   +6.2071e-05   +1.7808e+00   -1.8345e-01   +1.4680e-02
 3.238382943838e+01   +8.193266041078e+04   -2.0033e+01   +6.2071e-05   +1.7839e+00   -1.8380e-01   +1.4710e-02
 3.241294941867e+01   +8.215388664774e+04   -2.0069e+01   +6.2071e-05   +1.7872e+00   -1.8416e-01   +1.4740e-02
 3.244209558403e+01   +8.237571021271e+04   -2.0105e+01   +6.2071e-05   +1.7904e+00   -1.8452e-01   +1.4770e-02
 3.247126795803e+01   +8.259813271852e+04   -2.0141e+01   +6.2071e-05   +1.7936e+00   -1.8488e-01   +1.4801e-02
 3.250046656422e+01   +8.282115578236e+04   -2.0178e+01   +6.2071e-05   +1.7968e+00   -1.8524e-01   +1.4831e-02
 3.252969142620e+01   +8.304478102578e+04   -2.0214e+01   +6.2071e-05   +1.8001e+00   -1.8561e-01   +1.4862e-02
 3.255894256757e+01   +8.326901007470e+04   -2.0250e+01   +6.2071e-05   +1.8033e+00   -1.8597e-01   +1.4892e-02
 3.258822001196e+01   +8.349384455944e+04   -2.0287e+01   +6.2071e-05   +1.8065e+00   -1.8633e-01   +1.4923e-02
 3.261752378303e+01   +8.371928611472e+04   -2.0323e+01   +6.2071e-05   +1.8098e+00   -1.8669e-01   +1.4953e-02
 3.264685390445e+01   +8.394533637967e+04   -2.0360e+01   +6.2071e-05   +1.8131e+00   -1.8706e-01   +1.4984e-02
 3.267621039992e+01   +8.417199699785e+04   -2.0396e+01   +6.2071e-05   +1.8163e+00   -1.8742e-01   +1.5015e-02
 3.270559329314e+01   +8.439926961727e+04   -2.0433e+01   +6.2071e-05   +1.8196e+00   -1.8779e-01   +1.5045e-02
 3.273500260787e+01   +8.462715589036e+04   -2.0470e+01   +6.2071e-05   +1.8229e+00   -1.8816e-01   +1.5076e-02
 3.276443836785e+01   +8.485565747403e+04   -2.0507e+01   +6.2071e-05   +1.8261e+00   -1.8852e-01   +1.5107e-02
 3.279390059686e+01   +8.508477602968e+04   -2.0544e+01   +6.2071e-05   +1.8294e+00   -1.8889e-01   +1.5138e-02
 3.282338931871e+01   +8.531451322315e+04   -2.0581e+01   +6.2070e-05   +1.8327e+00   -1.8926e-01   +1.5169e-02
 3.285290455723e+01   +8.554487072483e+04   -2.0618e+01   +6.2070e-05   +1.8360e+00   -1.8963e-01   +1.5201e-02
 3.288244633624e+01   +8.577585020958e+04   -2.0655e+01   +6.2070e-05   +1.8393e+00   -1.9000e-01   +1.5232e-02
 3.291201467963e+01   +8.600745335680e+04   -2.0692e+01   +6.2070e-05   +1.8426e+00   -1.9037e-01   +1.5263e-02
 3.294160961127e+01   +8.623968185044e+04   -2.0729e+01   +6.2070e-05   +1.8459e+00   -1.9074e-01   +1.5294e-02
 3.297123115508e+01   +8.647253737895e+04   -2.0766e+01   +6.2070e-05   +1.8493e+00   -1.9111e-01   +1.5326e-02
 3.300087933499e+01   +8.670602163540e+04   -2.0804e+01   +6.2070e-05   +1.8526e+00   -1.9148e-01   +1.5357e-02
 3.303055417494e+01   +8.694013631738e+04   -2.0841e+01   +6.2070e-05   +1.8559e+00   -1.9186e-01   +1.5389e-02
 3.306025569891e+01   +8.717488312709e+04   -2.0879e+01   +6.2070e-05   +1.8593e+00   -1.9223e-01   +1.5420e-02
 3.308998393090e+01   +8.741026377131e+04   -2.0916e+01   +6.2070e-05   +1.8626e+00   -1.9261e-01   +1.5452e-02
 3.311973889491e+01   +8.764627996145e+04   -2.0954e+01   +6.2070e-05   +1.8659e+00   -1.9298e-01   +1.5484e-02
 3.314952061500e+01   +8.788293341353e+04   -2.0992e+01   +6.2070e-05   +1.8693e+00   -1.9336e-01   +1.5515e-02
 3.317932911522e+01   +8.812022584819e+04   -2.1029e+01   +6.2070e-05   +1.8727e+00   -1.9374e-01   +1.5547e-02
 3.320916441964e+01   +8.835815899074e+04   -2.1067e+01   +6.2070e-05   +1.8760e+00   -1.9412e-01   +1.5579e-02
 3.323902655237e+01   +8.859673457113e+04   -2.1105e+01   +6.2070e-05   +1.8794e+00   -1.9449e-01   +1.5611e-02
 3.326891553755e+01   +8.883595432399e+04   -2.1143e+01   +6.2070e-05   +1.8828e+00   -1.9487e-01   +1.5643e-02
 3.329883139930e+01   +8.907581998863e+04   -2.1181e+01   +6.2070e-05   +1.8862e+00   -1.9525e-01   +1.5675e-02
 3.332877416180e+01   +8.931633330905e+04   -2.1219e+01   +6.2070e-05   +1.8896e+00   -1.9564e-01   +1.5707e-02
 3.335874384925e+01   +8.955749603398e+04   -2.1258e+01   +6.2069e-05   +1.8930e+00   -1.9602e-01   +1.5739e-02
 3.338874048584e+01   +8.979930991685e+04   -2.1296e+01   +6.2069e-05   +1.8964e+00   -1.9640e-01   +1.5772e-02
 3.341876409582e+01   +9.004177671584e+04   -2.1334e+01   +6.2069e-05   +1.8998e+00   -1.9678e-01   +1.5804e-02
 3.344881470344e+01   +9.028489819386e+04   -2.1372e+01   +6.2069e-05   +1.9032e+00   -1.9717e-01   +1.5836e-02
 3.347889233297e+01   +9.052867611859e+04   -2.1411e+01   +6.2069e-05   +1.9066e+00   -1.9755e-01   +1.5869e-02
 3.350899700872e+01   +9.077311226249e+04   -2.1449e+01   +6.2069e-05   +1.9101e+00   -1.9793e-01   +1.5901e-02
 3.353912875500e+01   +9.101820840280e+04   -2.1488e+01   +6.2069e-05   +1.9135e+00   -1.9832e-01   +1.5934e-02
 3.356928759616e+01   +9.126396632154e+04   -2.1527e+01   +6.2069e-05   +1.9169e+00   -1.9871e-01   +1.5967e-02
 3.359947355655e+01   +9.151038780558e+04   -2.1565e+01   +6.2069e-05   +1.9204e+00   -1.9910e-01   +1.5999e-02
 3.362968666058e+01   +9.175747464657e+04   -2.1604e+01   +6.2069e-05   +1.9239e+00   -1.9948e-01   +1.6032e-02
 3.365992693264e+01   +9.200522864104e+04   -2.1643e+01   +6.2069e-05   +1.9273e+00   -1.9987e-01   +1.6065e-02
 3.369019439716e+01   +9.225365159035e+04   -2.1682e+01   +6.2069e-05   +1.9308e+00   -2.0026e-01   +1.6098e-02
 3.372048907860e+01   +9.250274530071e+04   -2.1721e+01   +6.2069e-05   +1.9343e+00   -2.0065e-01   +1.6131e-02
 3.375081100143e+01   +9.275251158324e+04   -2.1760e+01   +6.2069e-05   +1.9377e+00   -2.0105e-01   +1.6164e-02
 3.378116019014e+01   +9.300295225392e+04   -2.1799e+01   +6.2069e-05   +1.9412e+00   -2.0144e-01   +1.6197e-02
 3.381153666926e+01   +9.325406913365e+04   -2.1838e+01   +6.2069e-05   +1.9447e+00   -2.0183e-01   +1.6230e-02
 3.384194046333e+01   +9.350586404824e+04   -2.1878e+01   +6.2069e-05   +1.9482e+00   -2.0222e-01   +1.6264e-02
 3.387237159689e+01   +9.375833882844e+04   -2.1917e+01   +6.2069e-05   +1.9517e+00   -2.0262e-01   +1.6297e-02
 3.390283009455e+01   +9.401149530992e+04   -2.1957e+01   +6.2069e-05   +1.9552e+00   -2.0301e-01   +1.6331e-02
 3.393331598090e+01   +9.426533533334e+04   -2.1996e+01   +6.2069e-05   +1.9587e+00   -2.0341e-01   +1.6364e-02
 3.396382928058e+01   +9.451986074429e+04   -2.2036e+01   +6.2069e-05   +1.9623e+00   -2.0381e-01   +1.6397e-02
 3.399437001823e+01   +9.477507339339e+04   -2.2075e+01   +6.2068e-05   +1.9658e+00   -2.0420e-01   +1.6431e-02
 3.402493821853e+01   +9.503097513621e+04   -2.2115e+01   +6.2068e-05   +1.9693e+00   -2.0460e-01   +1.6465e-02
 3.405553390617e+01   +9.528756783336e+04   -2.2155e+01   +6.2068e-05   +1.9729e+00   -2.0500e-01   +1.6499e-02
 3.408615710587e+01   +9.554485335046e+04   -2.2195e+01   +6.2068e-05   +1.9764e+00   -2.0540e-01   +1.6532e-02
 3.411680784237e+01   +9.580283355819e+04   -2.2235e+01   +6.2068e-05   +1.9800e+00   -2.0580e-01   +1.6566e-02
 3.414748614043e+01   +9.606151033224e+04   -2.2275e+01   +6.2068e-05   +1.9836e+00   -2.0620e-01   +1.6600e-02
 3.417819202483e+01   +9.632088555340e+04   -2.2315e+01   +6.2068e-05   +1.9871e+00   -2.0660e-01   +1.6634e-02
 3.420892552038e+01   +9.658096110753e+04   -2.2355e+01   +6.2068e-05   +1.9907e+00   -2.0701e-01   +1.6668e-02
 3.423968665190e+01   +9.684173888557e+04   -2.2395e+01   +6.2068e-05   +1.9943e+00   -2.0741e-01   +1.6702e-02
 3.427047544426e+01   +9.710322078358e+04   -2.2435e+01   +6.2068e-05   +1.9979e+00   -2.0781e-01   +1.6737e-02
 3.430129192232e+01   +9.736540870274e+04   -2.2476e+01   +6.2068e-05   +2.0015e+00   -2.0822e-01   +1.6771e-02
 3.433213611097e+01   +9.762830454934e+04   -2.2516e+01   +6.2068e-05   +2.0051e+00   -2.0863e-01   +1.6805e-02
 3.436300803514e+01   +9.789191023484e+04   -2.2557e+01   +6.2068e-05   +2.0087e+00   -2.0903e-01   +1.6840e-02
 3.439390771976e+01   +9.815622767586e+04   -2.2597e+01   +6.2068e-05   +2.0123e+00   -2.0944e-01   +1.6874e-02
 3.442483518980e+01   +9.842125879418e+04   -2.2638e+01   +6.2068e-05   +2.0159e+00   -2.0985e-01   +1.6909e-02
 3.445579047024e+01   +9.868700551679e+04   -2.2679e+01   +6.2068e-05   +2.0195e+00   -2.1026e-01   +1.6944e-02
 3.448677358609e+01   +9.895346977587e+04   -2.2720e+01   +6.2068e-05   +2.0232e+00   -2.1067e-01   +1.6978e-02
 3.451778456238e+01   +9.922065350882e+04   -2.2760e+01   +6.2068e-05   +2.0268e+00   -2.1108e-01   +1.7013e-02
 3.454882342416e+01   +9.948855865826e+04   -2.2801e+01   +6.2068e-05   +2.0305e+00   -2.1149e-01   +1.7048e-02
 3.457989019651e+01   +9.975718717208e+04   -2.2842e+01   +6.2068e-05   +2.0341e+00   -2.1190e-01   +1.7083e-02
 3.461098490453e+01   +1.000265410034e+05   -2.2884e+01   +6.2068e-05   +2.0378e+00   -2.1232e-01   +1.7118e-02
 3.464210757332e+01   +1.002966221106e+05   -2.2925e+01   +6.2068e-05   +2.0414e+00   -2.1273e-01   +1.7153e-02
 3.467325822805e+01   +1.005674324575e+05   -2.2966e+01   +6.2067e-05   +2.0451e+00   -2.1314e-01   +1.7188e-02
 3.470443689387e+01   +1.008389740130e+05   -2.3007e+01   +6.2067e-05   +2.0488e+00   -2.1356e-01   +1.7223e-02
 3.473564359597e+01   +1.011112487513e+05   -2.3049e+01   +6.2067e-05   +2.0525e+00   -2.1398e-01   +1.7258e-02
 3.476687835956e+01   +1.013842586523e+05   -2.3090e+01   +6.2067e-05   +2.0562e+00   -2.1439e-01   +1.7294e-02
 3.479814120988e+01   +1.016580057008e+05   -2.3132e+01   +6.2067e-05   +2.0599e+00   -2.1481e-01   +1.7329e-02
 3.482943217217e+01   +1.019324918872e+05   -2.3173e+01   +6.2067e-05   +2.0636e+00   -2.1523e-01   +1.7365e-02
 3.486075127173e+01   +1.022077192073e+05   -2.3215e+01   +6.2067e-05   +2.0673e+00   -2.1565e-01   +1.7400e-02
 3.489209853384e+01   +1.024836896621e+05   -2.3257e+01   +6.2067e-05   +2.0710e+00   -2.1607e-01   +1.7436e-02
 3.492347398385e+01   +1.027604052582e+05   -2.3299e+01   +6.2067e-05   +2.0747e+00   -2.1649e-01   +1.7472e-02
 3.495487764708e+01   +1.030378680074e+05   -2.3341e+01   +6.2067e-05   +2.0785e+00   -2.1691e-01   +1.7507e-02
 3.498630954891e+01   +1.033160799273e+05   -2.3383e+01   +6.2067e-05   +2.0822e+00   -2.1734e-01   +1.7543e-02
 3.501776971474e+01   +1.035950430405e+05   -2.3425e+01   +6.2067e-05   +2.0859e+00   -2.1776e-01   +1.7579e-02
 3.504925816998e+01   +1.038747593753e+05   -2.3467e+01   +6.2067e-05   +2.0897e+00   -2.1818e-01   +1.7615e-02
 3.508077494006e+01   +1.041552309656e+05   -2.3509e+01   +6.2067e-05   +2.0935e+00   -2.1861e-01   +1.7651e-02
 3.511232005046e+01   +1.044364598505e+05   -2.3551e+01   +6.2067e-05   +2.0972e+00   -2.1904e-01   +1.7687e-02
 3.514389352665e+01   +1.047184480748e+05   -2.3594e+01   +6.2067e-05   +2.1010e+00   -2.1946e-01   +1.7723e-02
 3.517549539413e+01   +1.050011976888e+05   -2.3636e+01   +6.2067e-05   +2.1048e+00   -2.1989e-01   +1.7760e-02
 3.520712567845e+01   +1.052847107482e+05   -2.3679e+01   +6.2067e-05   +2.1086e+00   -2.2032e-01   +1.7796e-02
 3.523878440515e+01   +1.055689893145e+05   -2.3721e+01   +6.2067e-05   +2.1124e+00   -2.2075e-01   +1.7833e-02
 3.527047159980e+01   +1.058540354545e+05   -2.3764e+01   +6.2067e-05   +2.1162e+00   -2.2118e-01   +1.7869e-02
 3.530218728802e+01   +1.061398512408e+05   -2.3807e+01   +6.2067e-05   +2.1200e+00   -2.2161e-01   +1.7906e-02
 3.533393149541e+01   +1.064264387514e+05   -2.3850e+01   +6.2067e-05   +2.1238e+00   -2.2204e-01   +1.7942e-02
 3.536570424762e+01   +1.067138000701e+05   -2.3892e+01   +6.2067e-05   +2.1276e+00   -2.2248e-01   +1.7979e-02
 3.539750557033e+01   +1.070019372861e+05   -2.3936e+01   +6.2067e-05   +2.1314e+00   -2.2291e-01   +1.8016e-02
 3.542933548922e+01   +1.072908524946e+05   -2.3979e+01   +6.2067e-05   +2.1353e+00   -2.2334e-01   +1.8053e-02
 3.546119403000e+01   +1.075805477960e+05   -2.4022e+01   +6.2066e-05   +2.1391e+00   -2.2378e-01   +1.8090e-02
 3.549308121842e+01   +1.078710252968e+05   -2.4065e+01   +6.2066e-05   +2.1430e+00   -2.2421e-01   +1.8127e-02
 3.552499708023e+01   +1.081622871089e+05   -2.4108e+01   +6.2066e-05   +2.1468e+00   -2.2465e-01   +1.8164e-02
 3.555694164122e+01   +1.084543353500e+05   -2.4152e+01   +6.2066e-05   +2.1507e+00   -2.2509e-01   +1.8201e-02
 3.558891492720e+01   +1.087471721435e+05   -2.4195e+01   +6.2066e-05   +2.1545e+00   -2.2553e-01   +1.8238e-02
 3.562091696399e+01   +1.090407996185e+05   -2.4239e+01   +6.2066e-05   +2.1584e+00   -2.2597e-01   +1.8276e-02
 3.565294777744e+01   +1.093352199100e+05   -2.4282e+01   +6.2066e-05   +2.1623e+00   -2.2641e-01   +1.8313e-02
 3.568500739344e+01   +1.096304351587e+05   -2.4326e+01   +6.2066e-05   +2.1662e+00   -2.2685e-01   +1.8350e-02
 3.571709583788e+01   +1.099264475109e+05   -2.4370e+01   +6.2066e-05   +2.1701e+00   -2.2729e-01   +1.8388e-02
 3.574921313669e+01   +1.102232591189e+05   -2.4413e+01   +6.2066e-05   +2.1740e+00   -2.2773e-01   +1.8426e-02
 3.578135931581e+01   +1.105208721407e+05   -2.4457e+01   +6.2066e-05   +2.1779e+00   -2.2818e-01   +1.8463e-02
 3.581353440121e+01   +1.108192887402e+05   -2.4501e+01   +6.2066e-05   +2.1818e+00   -2.2862e-01   +1.8501e-02
 3.584573841889e+01   +1.111185110872e+05   -2.4546e+01   +6.2066e-05   +2.1858e+00   -2.2907e-01   +1.8539e-02
 3.587797139486e+01   +1.114185413572e+05   -2.4590e+01   +6.2066e-05   +2.1897e+00   -2.2951e-01   +1.8577e-02
 3.591023335516e+01   +1.117193817316e+05   -2.4634e+01   +6.2066e-05   +2.1936e+00   -2.2996e-01   +1.8615e-02
 3.594252432585e+01   +1.120210343978e+05   -2.4678e+01   +6.2066e-05   +2.1976e+00   -2.3041e-01   +1.8653e-02
 3.597484433302e+01   +1.123235015491e+05   -2.4723e+01   +6.2066e-05   +2.2015e+00   -2.3086e-01   +1.8691e-02
 3.600719340278e+01   +1.126267853846e+05   -2.4767e+01   +6.2066e-05   +2.2055e+00   -2.3131e-01   +1.8729e-02
 3.603957156127e+01   +1.129308881094e+05   -2.4812e+01   +6.2066e-05   +2.2095e+00   -2.3176e-01   +1.8768e-02
 3.607197883464e+01   +1.132358119345e+05   -2.4856e+01   +6.2066e-05   +2.2134e+00   -2.3221e-01   +1.8806e-02
 3.610441524907e+01   +1.135415590770e+05   -2.4901e+01   +6.2066e-05   +2.2174e+00   -2.3266e-01   +1.8844e-02
 3.613688083077e+01   +1.138481317600e+05   -2.4946e+01   +6.2066e-05   +2.2214e+00   -2.3312e-01   +1.8883e-02
 3.616937560595e+01   +1.141555322124e+05   -2.4991e+01   +6.2066e-05   +2.2254e+00   -2.3357e-01   +1.8922e-02
 3.620189960089e+01   +1.144637626692e+05   -2.5036e+01   +6.2065e-05   +2.2294e+00   -2.3403e-01   +1.8960e-02
 3.623445284184e+01   +1.147728253716e+05   -2.5081e+01   +6.2065e-05   +2.2334e+00   -2.3448e-01   +1.8999e-02
 3.626703535511e+01   +1.150827225666e+05   -2.5126e+01   +6.2065e-05   +2.2374e+00   -2.3494e-01   +1.9038e-02
 3.629964716702e+01   +1.153934565075e+05   -2.5171e+01   +6.2065e-05   +2.2415e+00   -2.3540e-01   +1.9077e-02
 3.633228830391e+01   +1.157050294535e+05   -2.5216e+01   +6.2065e-05   +2.2455e+00   -2.3586e-01   +1.9116e-02
 3.636495879216e+01   +1.160174436700e+05   -2.5262e+01   +6.2065e-05   +2.2495e+00   -2.3632e-01   +1.9155e-02
 3.639765865815e+01   +1.163307014284e+05   -2.5307e+01   +6.2065e-05   +2.2536e+00   -2.3678e-01   +1.9194e-02
 3.643038792831e+01   +1.166448050065e+05   -2.5353e+01   +6.2065e-05   +2.2576e+00   -2.3724e-01   +1.9233e-02
 3.646314662908e+01   +1.169597566879e+05   -2.5398e+01   +6.2065e-05   +2.2617e+00   -2.3770e-01   +1.9273e-02
 3.649593478692e+01   +1.172755587626e+05   -2.5444e+01   +6.2065e-05   +2.2658e+00   -2.3816e-01   +1.9312e-02
 3.652875242831e+01   +1.175922135268e+05   -2.5490e+01   +6.2065e-05   +2.2698e+00   -2.3863e-01   +1.9352e-02
 3.656159957977e+01   +1.179097232827e+05   -2.5536e+01   +6.2065e-05   +2.2739e+00   -2.3909e-01   +1.9391e-02
 3.659447626784e+01   +1.182280903390e+05   -2.5582e+01   +6.2065e-05   +2.2780e+00   -2.3956e-01   +1.9431e-02
 3.662738251908e+01   +1.185473170102e+05   -2.5628e+01   +6.2065e-05   +2.2821e+00   -2.4002e-01   +1.9471e-02
 3.666031836006e+01   +1.188674056176e+05   -2.5674e+01   +6.2065e-05   +2.2862e+00   -2.4049e-01   +1.9510e-02
 3.669328381740e+01   +1.191883584883e+05   -2.5720e+01   +6.2065e-05   +2.2904e+00   -2.4096e-01   +1.9550e-02
 3.672627891773e+01   +1.195101779560e+05   -2.5766e+01   +6.2065e-05   +2.2945e+00   -2.4143e-01   +1.9590e-02
 3.675930368770e+01   +1.198328663605e+05   -2.5813e+01   +6.2065e-05   +2.2986e+00   -2.4190e-01   +1.9630e-02
 3.679235815399e+01   +1.201564260480e+05   -2.5859e+01   +6.2065e-05   +2.3027e+00   -2.4237e-01   +1.9670e-02
 3.682544234332e+01   +1.204808593710e+05   -2.5906e+01   +6.2065e-05   +2.3069e+00   -2.4284e-01   +1.9711e-02
 3.685855628239e+01   +1.208061686884e+05   -2.5952e+01   +6.2065e-05   +2.3110e+00   -2.4332e-01   +1.9751e-02
 3.689169999797e+01   +1.211323563655e+05   -2.5999e+01   +6.2065e-05   +2.3152e+00   -2.4379e-01   +1.9791e-02
 3.692487351683e+01   +1.214594247739e+05   -2.6046e+01   +6.2065e-05   +2.3194e+00   -2.4427e-01   +1.9832e-02
 3.695807686577e+01   +1.217873762916e+05   -2.6093e+01   +6.2065e-05   +2.3235e+00   -2.4474e-01   +1.9872e-02
 3.699131007161e+01   +1.221162133030e+05   -2.6140e+01   +6.2064e-05   +2.3277e+00   -2.4522e-01   +1.9913e-02
 3.702457316120e+01   +1.224459381992e+05   -2.6187e+01   +6.2064e-05   +2.3319e+00   -2.4570e-01   +1.9953e-02
 3.705786616142e+01   +1.227765533773e+05   -2.6234e+01   +6.2064e-05   +2.3361e+00   -2.4617e-01   +1.9994e-02
 3.709118909915e+01   +1.231080612413e+05   -2.6281e+01   +6.2064e-05   +2.3403e+00   -2.4665e-01   +2.0035e-02
 3.712454200133e+01   +1.234404642015e+05   -2.6328e+01   +6.2064e-05   +2.3445e+00   -2.4713e-01   +2.0076e-02
 3.715792489489e+01   +1.237737646747e+05   -2.6376e+01   +6.2064e-05   +2.3487e+00   -2.4762e-01   +2.0117e-02
 3.719133780680e+01   +1.241079650842e+05   -2.6423e+01   +6.2064e-05   +2.3529e+00   -2.4810e-01   +2.0158e-02
 3.722478076405e+01   +1.244430678599e+05   -2.6471e+01   +6.2064e-05   +2.3572e+00   -2.4858e-01   +2.0199e-02
 3.725825379367e+01   +1.247790754383e+05   -2.6518e+01   +6.2064e-05   +2.3614e+00   -2.4907e-01   +2.0241e-02
 3.729175692269e+01   +1.251159902624e+05   -2.6566e+01   +6.2064e-05   +2.3657e+00   -2.4955e-01   +2.0282e-02
 3.732529017818e+01   +1.254538147818e+05   -2.6614e+01   +6.2064e-05   +2.3699e+00   -2.5004e-01   +2.0324e-02
 3.735885358724e+01   +1.257925514528e+05   -2.6662e+01   +6.2064e-05   +2.3742e+00   -2.5052e-01   +2.0365e-02
