# Standard Model Evoultion for 1 keV < T < 10 MeV as calculated in Escudero 2001.04466, JCAP 05 (2020) 048
# Includes NLO-QED thermal corrections, and the electron mass and spin-statistics in the collision terms
# Neff          = 3.044
# O_nu/mnu (eV) = 93.07
# s0 (cm^-3)    = 2906.92
# g_s0          = 3.930
# g_*0          = 3.383
# Definitions: a is the dimensionless scale factor, z_gam = a T_gam/m_e , z_nu = a T_nu/m_e, N is defined in Eq A.17 in 2001.04466
# t (s)        T_gam (MeV)    T_gam/T_nue    T_gam/T_numu   g*             gs             a              z_gam          z_nue          z_numu         N              
3.7608412E+04  5.9156163E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.2075590E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.8307517E+04  5.8613816E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.2187324E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.9019619E+04  5.8076442E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.2300092E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.9744960E+04  5.7543994E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.2413903E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.0483786E+04  5.7016427E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.2528768E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.1236348E+04  5.6493697E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.2644695E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.2002902E+04  5.5975760E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.2761695E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.2783706E+04  5.5462571E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.2879777E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.3579027E+04  5.4954087E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.2998952E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.4389134E+04  5.4450265E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.3119230E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.5214302E+04  5.3951062E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.3240621E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.6054811E+04  5.3456436E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.3363135E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.6910946E+04  5.2966344E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.3486783E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.7782998E+04  5.2480746E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.3611574E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.8671263E+04  5.1999600E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.3737521E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.9576042E+04  5.1522864E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.3864632E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.0497642E+04  5.1050500E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.3992920E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.1436375E+04  5.0582466E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.4122395E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.2392561E+04  5.0118723E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.4253068E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.3366524E+04  4.9659232E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.4384950E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.4358594E+04  4.9203954E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.4518052E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.5369108E+04  4.8752849E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.4652386E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.6398409E+04  4.8305880E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.4787963E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.7446846E+04  4.7863009E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.4924794E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.8514775E+04  4.7424199E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.5062892E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.9602558E+04  4.6989411E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.5202267E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.0710565E+04  4.6558609E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.5342932E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.1839171E+04  4.6131757E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.5484898E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.2988759E+04  4.5708819E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.5628178E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.4159719E+04  4.5289758E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.5772784E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.5352450E+04  4.4874539E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.5918728E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.6567355E+04  4.4463127E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.6066022E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.7804847E+04  4.4055486E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.6214679E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.9065344E+04  4.3651583E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.6364712E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.0349278E+04  4.3251383E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.6516132E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.1657082E+04  4.2854852E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.6668954E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.2989199E+04  4.2461956E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.6823190E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.4346082E+04  4.2072663E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.6978853E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.5728191E+04  4.1686938E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.7135957E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.7135996E+04  4.1304750E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.7294514E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.8569974E+04  4.0926066E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.7454538E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.0030611E+04  4.0550854E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.7616043E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.1518404E+04  4.0179081E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.7779042E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.3033856E+04  3.9810717E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.7943549E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.4577483E+04  3.9445730E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.8109579E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.6149809E+04  3.9084090E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.8277145E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.7751365E+04  3.8725764E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.8446261E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.9382697E+04  3.8370725E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.8616942E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.1044358E+04  3.8018940E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.8789203E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.2736911E+04  3.7670380E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.8963057E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.4460931E+04  3.7325016E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.9138520E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.6217004E+04  3.6982818E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.9315607E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.8005724E+04  3.6643757E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.9494332E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.9827698E+04  3.6307805E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.9674711E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0168355E+05  3.5974934E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  1.9856759E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0357390E+05  3.5645113E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.0040491E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0549939E+05  3.5318317E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.0225923E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0746068E+05  3.4994517E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.0413071E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0945844E+05  3.4673685E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.0601951E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1149333E+05  3.4355795E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.0792579E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1356606E+05  3.4040819E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.0984970E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1567733E+05  3.3728731E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.1179142E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1782784E+05  3.3419504E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.1375110E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2001834E+05  3.3113112E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.1572891E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2224956E+05  3.2809529E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.1772503E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2452226E+05  3.2508730E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.1973961E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2683722E+05  3.2210688E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.2177284E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2919521E+05  3.1915379E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.2382488E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.3159704E+05  3.1622777E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.2589590E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.3404352E+05  3.1332857E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.2798609E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.3653549E+05  3.1045596E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.3009562E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.3907379E+05  3.0760968E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.3222467E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.4165927E+05  3.0478950E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.3437342E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.4429283E+05  3.0199517E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.3654205E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.4697534E+05  2.9922646E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.3873075E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.4970773E+05  2.9648314E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.4093969E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.5249092E+05  2.9376497E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.4316908E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.5532585E+05  2.9107171E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.4541910E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.5821348E+05  2.8840315E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.4768993E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.6115480E+05  2.8575905E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.4998178E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.6415081E+05  2.8313920E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.5229483E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.6720251E+05  2.8054336E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.5462929E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.7031095E+05  2.7797133E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.5698534E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.7347718E+05  2.7542287E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.5936320E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.7670227E+05  2.7289778E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.6176306E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.7998732E+05  2.7039584E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.6418512E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.8333345E+05  2.6791683E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.6662960E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.8674179E+05  2.6546056E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.6909669E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.9021349E+05  2.6302680E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.7158661E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.9374974E+05  2.6061535E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.7409957E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.9735173E+05  2.5822602E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.7663578E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.0102069E+05  2.5585859E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.7919546E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.0475785E+05  2.5351286E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.8177883E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.0856450E+05  2.5118864E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.8438609E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.1244191E+05  2.4888573E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.8701749E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.1639142E+05  2.4660393E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.8967323E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.2041434E+05  2.4434306E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.9235354E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.2451207E+05  2.4210290E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.9505865E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.2868597E+05  2.3988329E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  2.9778880E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.3293747E+05  2.3768403E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.0054420E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.3726801E+05  2.3550493E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.0332510E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.4167907E+05  2.3334581E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.0613174E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.4617213E+05  2.3120648E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.0896434E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.5074872E+05  2.2908677E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.1182315E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.5541040E+05  2.2698649E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.1470841E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.6015875E+05  2.2490546E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.1762038E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.6499537E+05  2.2284351E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.2055928E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.6992192E+05  2.2080047E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.2352538E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.7494005E+05  2.1877616E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.2651892E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.8005148E+05  2.1677041E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.2954017E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.8525794E+05  2.1478305E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.3258936E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.9056119E+05  2.1281390E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.3566677E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
2.9596304E+05  2.1086281E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.3877266E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.0146532E+05  2.0892961E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.4190729E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.0706989E+05  2.0701413E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.4507091E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.1277867E+05  2.0511622E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.4826382E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.1859357E+05  2.0323570E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.5148626E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.2451658E+05  2.0137242E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.5473852E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.3054970E+05  1.9952623E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.5802088E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.3669499E+05  1.9769696E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.6133361E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.4295454E+05  1.9588447E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.6467698E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.4933045E+05  1.9408859E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.6805130E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.5582490E+05  1.9230917E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.7145684E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.6244009E+05  1.9054607E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.7489388E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.6917827E+05  1.8879913E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.7836273E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.7604172E+05  1.8706821E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.8186368E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.8303277E+05  1.8535316E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.8539702E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.9015379E+05  1.8365383E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.8896306E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
3.9740720E+05  1.8197009E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.9256209E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.0479547E+05  1.8030177E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.9619442E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.1232109E+05  1.7864876E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  3.9986036E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.1998662E+05  1.7701090E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.0356022E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.2779467E+05  1.7538805E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.0729432E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.3574787E+05  1.7378008E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.1106297E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.4384894E+05  1.7218686E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.1486649E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.5210062E+05  1.7060824E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.1870520E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.6050571E+05  1.6904409E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.2257943E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
